simulation_id,distance,mass1,mass2,mchirp,q,inclination,ifos,snr,waveform,mstr,q_waveform
978,161.44583,1.4275021,1.342414,1.2049932502311305,0.9403937129059214,1.4781941,H1-L1,20.854574921703342,sfhx_mtot2times1.3800_q0.9500_id2poles.dat,134142,0.95
980,215.49466,1.4793727,1.4235314,1.2632818397249468,0.9622533929414812,1.3324145,H1-K1-L1-V1,8.873093774698813,sfhx_mtot2times1.4400_q0.9500_id2poles.dat,140148,0.95
984,403.8643,1.5342547,1.3242508999999998,1.24020316121537,0.8631232480500141,2.4095104,H1-K1-L1-V1,11.50836277408458,sfhx_mtot2times1.4200_q0.8500_id2poles.dat,130154,0.85
990,804.6239099999998,1.353011,1.5283051,1.251378395173573,0.8853016325078022,0.94798154,H1-K1-L1-V1,8.126073169516888,sfhx_mtot2times1.4400_q0.9000_id2poles.dat,136152,0.90
994,602.46796,1.4604242,1.3909844999999998,1.2407060294802847,0.9524523765081404,2.465897,H1-K1-L1,11.68728829750071,sfhx_mtot2times1.4200_q0.9500_id2poles.dat,138146,0.95
999,333.40012,1.4626895,1.4227292,1.2558068998100067,0.9726802578400952,1.1425455,H1-L1-V1,13.580175312918119,sfhx_mtot2times1.4400_q0.9500_id2poles.dat,140148,0.95
1028,308.83895,1.5489891000000002,1.3208637,1.2444340788070367,0.8527262716051389,0.80177452,K1-L1-V1,9.406639002860516,sfhx_mtot2times1.4400_q0.8500_id2poles.dat,132156,0.85
1029,242.21091,1.3481249,1.3232258,1.1627123162423854,0.9815305688664306,0.64286345,H1-K1-V1,9.190217092140292,sfhx_m1-1.3400_m2-1.3400_id2poles.dat,134134,1.00
1031,227.95141,1.3296172,1.5089591999999998,1.232600545324536,0.8811485426511201,2.2538487000000003,H1-K1-L1-V1,20.38344007381205,sfhx_mtot2times1.4200_q0.9000_id2poles.dat,135149,0.90
1036,277.45291000000003,1.419592,1.3721486,1.2149650960652016,0.966579552434784,0.5992135000000001,H1-K1,14.70374901536978,sfhx_mtot2times1.4000_q0.9500_id2poles.dat,136144,0.95
1044,220.14001,1.3699489,1.3685061,1.1919815728774656,0.9989468220310992,1.6073926,L1,8.855185240830641,sfhx_m1-1.3600_m2-1.3600_id2poles.dat,136136,1.00
1046,1076.7724,1.5744503,1.4035594999999998,1.2936912653545216,0.8914600225869307,0.75168872,H1-K1-L1,8.763478174808958,sfhx_mtot2times1.4400_q0.9000_id2poles.dat,136152,0.90
1048,322.64191,1.3800367,1.4993671,1.2520412951578186,0.9204128195156476,2.2954523,H1-K1-V1,10.364192331321279,sfhx_mtot2times1.4400_q0.9000_id2poles.dat,136152,0.90
1060,480.36905,1.5317348,1.1900232,1.1734740845812763,0.7769120346420281,0.65536085,K1-L1-V1,8.819673102931867,sfhx_mtot2times1.3600_q0.8000_id2poles.dat,121151,0.80
1087,810.65293,1.5499014,1.3012235,1.235350890261454,0.8395524386260959,1.0800386999999998,H1-K1-L1-V1,8.736795170740265,sfhx_mtot2times1.4200_q0.8500_id2poles.dat,130154,0.85
1098,805.6259200000002,1.3468511,1.5080277,1.2402801908077299,0.8931209287468659,0.44281464,H1-K1-L1-V1,9.597920316468851,sfhx_mtot2times1.4200_q0.9000_id2poles.dat,135149,0.90
1118,489.05452,1.4250123,1.5168615,1.2797758695086376,0.9394478665323102,0.91103142,H1-L1,10.52656447325914,sfhx_mtot2times1.4400_q0.9500_id2poles.dat,140148,0.95
1121,799.99117,1.5589676,1.3474942,1.2610882303292192,0.8643503559663458,0.91056711,H1-K1-L1-V1,8.228164893272519,sfhx_mtot2times1.4400_q0.8500_id2poles.dat,132156,0.85
1125,398.15226,1.454009,1.4672131000000002,1.2715201850639026,0.9910005574514024,2.2074508,H1-K1-V1,9.544716027721403,sfhx_m1-1.4400_m2-1.4400_id2poles.dat,144144,1.00
1126,217.0504,1.4426874,1.426321,1.2487840560548804,0.9886556159012686,2.1194278,H1-L1,17.198450107125097,sfhx_m1-1.4400_m2-1.4400_id2poles.dat,144144,1.00
1127,209.31136,1.4147615,1.5416566,1.2854327397081504,0.9176891273971128,1.7123471,H1-K1-L1-V1,15.48818440528141,sfhx_mtot2times1.4400_q0.9000_id2poles.dat,136152,0.90
1134,531.17018,1.5186556,1.4572303999999998,1.2949984634655185,0.9595529098236624,2.4184343,H1-K1-L1-V1,11.12463962175808,sfhx_mtot2times1.4400_q0.9500_id2poles.dat,140148,0.95
1144,358.20002,1.5393626,1.4359444,1.2941385560557281,0.9328175181078192,0.5964163,H1-V1,14.46319867967602,sfhx_mtot2times1.4400_q0.9500_id2poles.dat,140148,0.95
1149,786.06547,1.4447885,1.5405822,1.2986551373368724,0.9378198060447538,0.68381372,H1-K1-L1-V1,10.993649790744147,sfhx_mtot2times1.4400_q0.9500_id2poles.dat,140148,0.95
1151,452.05649000000005,1.436004,1.4755702,1.2671958524590914,0.9731858233515424,2.6670351,H1-K1-V1,8.896174577554351,sfhx_mtot2times1.4400_q0.9500_id2poles.dat,140148,0.95
1157,230.52392000000003,1.3083373,1.383538,1.1711580327073228,0.9456460899519928,1.0221324,K1-L1-V1,15.03898422210813,sfhx_mtot2times1.3400_q0.9500_id2poles.dat,131137,0.95
1160,477.82982,1.3163768999999998,1.3609419,1.165176951268684,0.9672542964545362,2.5360393,H1-K1-V1,10.112558212376118,sfhx_mtot2times1.3400_q0.9500_id2poles.dat,131137,0.95
1165,96.897719,1.3319795,1.3134966,1.1514766292161225,0.9861237353878194,2.0843822,H1-K1,15.30970229970274,sfhx_m1-1.3200_m2-1.3200_id2poles.dat,132132,1.00
1169,289.88359,1.453655,1.4467888,1.2624872468859198,0.9952765958910472,1.1083054,H1-L1,16.62803598513074,sfhx_m1-1.4400_m2-1.4400_id2poles.dat,144144,1.00
1182,109.81222,1.272214,1.3592431,1.1446563599430115,0.9359723805108888,0.8408760000000001,H1-K1-V1,33.155789290274804,sfhx_mtot2times1.3200_q0.9500_id2poles.dat,129135,0.95
1207,536.1252099999998,1.5069224,1.2516517,1.1945592578444593,0.8306012970541815,2.2304216,K1-L1-V1,9.481994888064683,sfhx_mtot2times1.3800_q0.8500_id2poles.dat,127149,0.85
1233,188.15058,1.5094981,1.4432358,1.2848636902504298,0.956103091484514,2.3052368,H1-L1-V1,15.394527957397461,sfhx_mtot2times1.4400_q0.9500_id2poles.dat,140148,0.95
1241,468.15890999999993,1.5460794,1.4475907,1.3022241910283008,0.9362977735813568,0.72513523,H1-K1-L1-V1,13.446749394117461,sfhx_mtot2times1.4400_q0.9500_id2poles.dat,140148,0.95
1264,650.4882,1.449734,1.5445983,1.3025737657652063,0.9385831902055052,0.43114554,H1-V1,8.246885735572729,sfhx_mtot2times1.4400_q0.9500_id2poles.dat,140148,0.95
1267,348.24954,1.3587477,1.4170903,1.207933386334417,0.9588292997277591,3.0048781000000004,H1-L1-V1,10.26140190965806,sfhx_mtot2times1.3800_q0.9500_id2poles.dat,134142,0.95
1270,421.36306,1.581116,1.3486548,1.2704336614389036,0.8529765052026543,2.0806149,H1-K1-L1-V1,8.758279722685828,sfhx_mtot2times1.4400_q0.8500_id2poles.dat,132156,0.85
1289,690.038,1.4941646,1.4030166000000002,1.2603222971555141,0.938997350091148,2.412137,H1-K1-L1,8.384400842256696,sfhx_mtot2times1.4400_q0.9500_id2poles.dat,140148,0.95
1290,368.38242,1.4045963,1.484536,1.2569901263778802,0.9461517268695404,2.7896455,H1-K1-V1,16.56655788865492,sfhx_mtot2times1.4400_q0.9500_id2poles.dat,140148,0.95
1296,602.82421,1.4082848,1.4329642,1.2366694724149658,0.9827773785276701,2.6655568,H1-K1-L1-V1,8.478314446887238,sfhx_m1-1.4200_m2-1.4200_id2poles.dat,142142,1.00
1321,761.45956,1.5013746,1.3285351,1.2290307326117038,0.8848791634013257,0.36129473,H1-L1-V1,9.990430069661393,sfhx_mtot2times1.4200_q0.9000_id2poles.dat,135149,0.90
1334,390.22495,1.5880518999999995,1.3484708,1.2730840308644595,0.8491352203287564,0.66498489,K1-L1-V1,12.22095787553095,sfhx_mtot2times1.4400_q0.8500_id2poles.dat,132156,0.85
1353,525.27181,1.4975143999999998,1.4327097,1.2750797772437952,0.9567251573674352,2.3101974,K1-L1-V1,8.484767588127196,sfhx_mtot2times1.4400_q0.9500_id2poles.dat,140148,0.95
1362,600.02298,1.3698208,1.400304,1.2056792437569948,0.9782310126943864,0.6415623,H1-K1-L1-V1,10.33595366463336,sfhx_m1-1.3800_m2-1.3800_id2poles.dat,138138,1.00
1403,172.59473,1.3405642,1.4106542,1.1970709637704513,0.9503138331137424,2.3747299,H1,18.05095215876562,sfhx_mtot2times1.3800_q0.9500_id2poles.dat,134142,0.95
1410,268.52828,1.3977291,1.516096,1.2670598498855568,0.9219265138883028,1.9867353,H1-K1-L1-V1,17.689975976961552,sfhx_mtot2times1.4400_q0.9000_id2poles.dat,136152,0.90
1421,614.90799,1.5379812,1.4313266000000002,1.2914655257261034,0.9306528584354608,0.5617270999999999,H1-L1,10.394027157817181,sfhx_mtot2times1.4400_q0.9500_id2poles.dat,140148,0.95
1423,396.56612,1.4053878,1.5425193,1.2814843679433303,0.911099005373871,1.9827651,H1-K1-L1-V1,10.51451069343786,sfhx_mtot2times1.4400_q0.9000_id2poles.dat,136152,0.90
1426,586.50006,1.5995691,1.3633721,1.2847713352240355,0.8523371075372737,0.85371633,H1-K1-L1-V1,9.059345168738096,sfhx_mtot2times1.4400_q0.8500_id2poles.dat,132156,0.85
1428,379.39541,1.3810581,1.4488299,1.231356366500874,0.9532230802249456,2.2020693,H1-K1-V1,9.898982413354704,sfhx_mtot2times1.4200_q0.9500_id2poles.dat,138146,0.95
1430,255.26417,1.4000712,1.3791133,1.2096690399191024,0.9850308327176504,2.1079582,L1,13.032420581531081,sfhx_m1-1.3800_m2-1.3800_id2poles.dat,138138,1.00
1443,513.91441,1.4500601999999998,1.4674088,1.2698751979850933,0.9881773913308954,0.55358495,H1-V1,8.841401485534849,sfhx_m1-1.4400_m2-1.4400_id2poles.dat,144144,1.00
1448,781.17199,1.5515868,1.4158391,1.2900246535988873,0.9125104054765096,2.7544882,H1-K1-L1-V1,8.6738779566788,sfhx_mtot2times1.4400_q0.9000_id2poles.dat,136152,0.90
1451,326.9138200000001,1.5033627,1.4713472,1.2947276980883164,0.9787040745390316,1.5980136,H1-K1-L1,11.921343628949227,sfhx_m1-1.4400_m2-1.4400_id2poles.dat,144144,1.00
1487,341.8361700000001,1.3576247,1.4094038,1.2041660394486111,0.9632616997343132,1.8011872,H1-K1-L1-V1,10.173080884544973,sfhx_mtot2times1.3800_q0.9500_id2poles.dat,134142,0.95
1488,246.40167,1.4920512,1.1911181999999998,1.1590803243732306,0.79830920011324,3.069558,H1-K1-L1-V1,25.88898922221232,sfhx_mtot2times1.3400_q0.8000_id2poles.dat,119149,0.80
1495,355.9142700000001,1.5266332,1.3578943,1.252983823542186,0.8894699132705879,0.59957132,H1-K1-L1-V1,15.45982594909008,sfhx_mtot2times1.4400_q0.9000_id2poles.dat,136152,0.90
1496,220.76868,1.3730957,1.3685596000000002,1.1933728228360978,0.996696442935478,2.0792199,H1-K1-L1,10.93534719569333,sfhx_m1-1.3800_m2-1.3800_id2poles.dat,138138,1.00
1501,385.82349,1.4008314,1.3900525,1.2147919032634862,0.9923053552340416,1.0695733,H1-K1-L1-V1,9.675460776052162,sfhx_m1-1.4000_m2-1.4000_id2poles.dat,140140,1.00
1510,161.28845,1.479596,1.4917743,1.2933510085457272,0.991836365594983,1.8096182,H1-K1-L1-V1,12.27891398722111,sfhx_m1-1.4400_m2-1.4400_id2poles.dat,144144,1.00
1518,183.19688,1.356725,1.4708774,1.229581480484765,0.9223916282893462,2.5286203,K1-L1,14.407370045669339,sfhx_mtot2times1.4200_q0.9000_id2poles.dat,135149,0.90
1519,491.59255999999993,1.3509668,1.4152368999999998,1.2036700664692812,0.9545870376895912,0.36802596,H1-K1-L1-V1,9.539703744251783,sfhx_mtot2times1.3800_q0.9500_id2poles.dat,134142,0.95
1524,417.85534,1.4355803,1.3994468999999998,1.2338969839640872,0.9748301087720412,2.0394101000000004,H1-K1-L1-V1,13.249280950752368,sfhx_m1-1.4200_m2-1.4200_id2poles.dat,142142,1.00
1527,233.85628,1.4573725,1.4006795,1.2437456661066055,0.9610991699102324,2.2336523,K1-L1-V1,14.40053727435142,sfhx_mtot2times1.4200_q0.9500_id2poles.dat,138146,0.95
1538,596.0894099999998,1.493533,1.3691242,1.2446313415152734,0.9167016731468272,2.7497591,H1-K1-L1-V1,11.437035025817261,sfhx_mtot2times1.4400_q0.9000_id2poles.dat,136152,0.90
1558,129.82633,1.4016375,1.3030459,1.1763429832225347,0.9296597015990224,2.0012655,H1-K1,17.83660254601979,sfhx_mtot2times1.3600_q0.9500_id2poles.dat,133139,0.95
1564,572.54668,1.5488038,1.4384547,1.299214909960244,0.9287520472250906,2.3147551,H1-K1-L1,10.861435869881781,sfhx_mtot2times1.4400_q0.9500_id2poles.dat,140148,0.95
1567,438.58077,1.4336993,1.5208906,1.2853878413998452,0.9426708929623208,2.3085478,H1-K1-L1-V1,9.8341482184814,sfhx_mtot2times1.4400_q0.9500_id2poles.dat,140148,0.95
1571,163.40563999999995,1.5209006,1.4272858,1.2824961736661342,0.9384477854765788,1.1822636999999998,H1-K1-L1-V1,18.03534515584544,sfhx_mtot2times1.4400_q0.9500_id2poles.dat,140148,0.95
1575,777.95748,1.3776347,1.4841258999999998,1.2446184381356566,0.9282465187084196,2.007558,H1-K1-L1-V1,8.723649933338518,sfhx_mtot2times1.4400_q0.9500_id2poles.dat,140148,0.95
1595,483.94018,1.57857,1.4082344999999998,1.297543526972858,0.8920950607195118,2.1050541000000003,H1-K1-L1-V1,9.155598515599968,sfhx_mtot2times1.4400_q0.9000_id2poles.dat,136152,0.90
1602,704.47974,1.2902918,1.5481249,1.2293658056656964,0.8334545875465216,2.9329095,H1-K1-L1-V1,9.399226272991132,sfhx_mtot2times1.4200_q0.8500_id2poles.dat,130154,0.85
1605,501.72329,1.4049958,1.4396196,1.238080703201316,0.9759493410620416,2.1042779,H1-K1-L1-V1,8.905237372737085,sfhx_m1-1.4200_m2-1.4200_id2poles.dat,142142,1.00
1608,355.45637,1.4394457,1.5202455,1.287704245978306,0.9468508211338236,0.66019497,H1-K1-L1-V1,21.24224674680439,sfhx_mtot2times1.4400_q0.9500_id2poles.dat,140148,0.95
1615,340.61167,1.5591033,1.3238406,1.2498535089155092,0.8491038406499428,0.77287593,H1-K1-L1-V1,18.747885784764357,sfhx_mtot2times1.4400_q0.8500_id2poles.dat,132156,0.85
1618,61.551449,1.3883301,1.3457253999999998,1.1898933798190108,0.96931226946675,2.4040022,H1-K1-L1-V1,92.5433670664442,sfhx_mtot2times1.3600_q0.9500_id2poles.dat,133139,0.95
1627,598.20912,1.4483175,1.3507703000000002,1.2174856877242235,0.9326479173247578,2.7955504,H1-K1-L1-V1,10.05863661743309,sfhx_mtot2times1.4000_q0.9500_id2poles.dat,136144,0.95
1629,307.67305,1.341215,1.376036,1.1826356523939778,0.9746947027548698,2.3302068,H1-K1-L1-V1,10.49533275102531,sfhx_m1-1.3600_m2-1.3600_id2poles.dat,136136,1.00
1635,329.87475,1.57868,1.4072878999999998,1.2971470413866233,0.8914332860364355,0.85255392,H1-K1,9.33218067670674,sfhx_mtot2times1.4400_q0.9000_id2poles.dat,136152,0.90
1640,671.1685,1.469272,1.4350653,1.264081015213606,0.9767186062213123,2.5307357999999995,H1-K1-L1,10.43920399314635,sfhx_m1-1.4400_m2-1.4400_id2poles.dat,144144,1.00
1642,214.98445,1.4174792,1.4870411,1.263830747091668,0.9532212660430164,0.40004526,K1-L1-V1,15.59889063623211,sfhx_mtot2times1.4400_q0.9500_id2poles.dat,140148,0.95
1659,753.18855,1.3914812,1.5234201,1.2672241588223685,0.913392963634916,0.028558279,H1-K1-L1,8.192040213036861,sfhx_mtot2times1.4400_q0.9000_id2poles.dat,136152,0.90
1668,279.60316,1.3763822,1.2991266,1.164000151522099,0.9438705324727392,2.6869191000000003,H1-L1,17.716472714758662,sfhx_mtot2times1.3400_q0.9500_id2poles.dat,131137,0.95
1679,303.93083,1.3782177,1.3069245,1.1682815966689266,0.9482714523257104,2.033842,H1-K1-L1-V1,15.53171539763829,sfhx_mtot2times1.3400_q0.9500_id2poles.dat,131137,0.95
1689,441.05207,1.4056526000000005,1.3648865,1.2057905234666533,0.9709984529605676,2.4529147,L1-V1,11.88626975710885,sfhx_mtot2times1.3800_q0.9500_id2poles.dat,134142,0.95
1693,600.71537,1.4916464,1.3748425,1.2464683257116351,0.9216946455942908,0.44465756,H1-L1-V1,11.819072243267527,sfhx_mtot2times1.4400_q0.9000_id2poles.dat,136152,0.90
1717,108.02433,1.2224563,1.3530225,1.1193126736958559,0.9035003482942818,0.82830403,H1-K1-L1-V1,43.87102887790457,sfhx_mtot2times1.2800_q0.9000_id2poles.dat,121135,0.90
1723,383.8138,1.405991,1.4353921,1.236704373996426,0.9795170253479868,0.83116155,K1-V1,8.312453820534888,sfhx_m1-1.4200_m2-1.4200_id2poles.dat,142142,1.00
1724,407.30401,1.5333104,1.4409661,1.2938801170425591,0.9397745557585732,2.8242323,H1-K1-L1-V1,17.78869405061441,sfhx_mtot2times1.4400_q0.9500_id2poles.dat,140148,0.95
1728,637.81692,1.4629812,1.4163722,1.2531143093466828,0.9681410806919458,0.115423,H1-L1-V1,8.264339652980407,sfhx_mtot2times1.4400_q0.9500_id2poles.dat,140148,0.95
1731,301.67365,1.3244716,1.4327777,1.1990510432171837,0.9244083014413192,2.419603,H1-K1-L1-V1,20.77289858703021,sfhx_mtot2times1.3800_q0.9000_id2poles.dat,131145,0.90
1739,379.19569,1.3698613000000002,1.3557413,1.1863683353697152,0.9896923871051762,1.2156334,H1-K1-L1-V1,10.434977460783301,sfhx_m1-1.3600_m2-1.3600_id2poles.dat,136136,1.00
1740,303.75363,1.4263325,1.5021421,1.2741800041608389,0.9495323378527238,0.88620769,K1-L1-V1,12.15714464236338,sfhx_mtot2times1.4400_q0.9500_id2poles.dat,140148,0.95
1742,235.32686,1.3438037,1.3379992,1.1673192315298664,0.9956805447105108,0.23416764,K1-L1-V1,25.69241988814619,sfhx_m1-1.3400_m2-1.3400_id2poles.dat,134134,1.00
1744,125.37823,1.4935344,1.2911989,1.2082819973006198,0.8645257183229258,0.82770759,H1-K1-L1-V1,46.593793056777976,sfhx_mtot2times1.4000_q0.8500_id2poles.dat,129151,0.85
1749,231.94226,1.4729395,1.2017605,1.157035502265991,0.8158926418905867,2.110978,H1-L1-V1,15.421382197232811,sfhx_mtot2times1.3400_q0.8000_id2poles.dat,119149,0.80
1755,529.12285,1.3615313999999998,1.3351711000000002,1.173740643904256,0.9806392272701168,2.8054399,H1-K1-L1,13.596844329561481,sfhx_m1-1.3400_m2-1.3400_id2poles.dat,134134,1.00
1767,237.78917,1.2457472,1.3953267,1.1473802867211385,0.8927996575999012,1.7016202,H1-L1-V1,10.18677966804267,sfhx_mtot2times1.3200_q0.9000_id2poles.dat,125139,0.90
1772,237.79635,1.3782347,1.4080601,1.2127218721336546,0.978818091642537,2.1417802000000004,L1,17.26208548532377,sfhx_m1-1.4000_m2-1.4000_id2poles.dat,140140,1.00
1773,479.97623,1.5719644,1.3354587,1.2604982688044737,0.8495476742348619,0.8478491,L1-V1,9.493040070198713,sfhx_mtot2times1.4400_q0.8500_id2poles.dat,132156,0.85
1776,612.9898900000002,1.6008113000000002,1.3863211000000002,1.2961984275629068,0.8660115655105634,2.4105112,K1-L1-V1,10.58083770831363,sfhx_mtot2times1.4400_q0.8500_id2poles.dat,132156,0.85
1785,635.74355,1.4875683000000002,1.3704071000000002,1.242751258902396,0.9212397844186382,0.31138874,H1-L1-V1,10.29004556058174,sfhx_mtot2times1.4200_q0.9000_id2poles.dat,135149,0.90
1790,435.91764000000006,1.4307809,1.5080793,1.278682148798617,0.9487438094269978,0.66683006,H1-K1-L1,16.01501298209531,sfhx_mtot2times1.4400_q0.9500_id2poles.dat,140148,0.95
1795,436.35729,1.4771908,1.3968267,1.250401804007856,0.945596669028808,0.93979545,H1-K1-L1-V1,11.65473053888374,sfhx_mtot2times1.4400_q0.9500_id2poles.dat,140148,0.95
1805,345.59038,1.4094316999999998,1.3936331,1.2200815649903982,0.9887908012853692,2.141835,K1-L1-V1,10.793356971041687,sfhx_m1-1.4000_m2-1.4000_id2poles.dat,140140,1.00
1811,331.17488,1.3771063,1.4549033000000002,1.2321455480347627,0.9465277176840551,2.7659199,H1-L1-V1,10.54839536449186,sfhx_mtot2times1.4200_q0.9500_id2poles.dat,138146,0.95
1817,436.33508,1.5813483,1.4034746,1.2964493142591786,0.8875176961331037,1.0925858999999998,K1-L1-V1,10.354198391843733,sfhx_mtot2times1.4400_q0.9000_id2poles.dat,136152,0.90
1827,486.55335,1.4709887,1.4917652,1.2895754870441698,0.9860725401021556,0.53960528,H1-K1-L1,14.326892211105141,sfhx_m1-1.4400_m2-1.4400_id2poles.dat,144144,1.00
1836,194.11882,1.561761,1.3634302,1.2697482942951095,0.873008225970555,1.9294851,H1-K1-L1-V1,16.456220087045168,sfhx_mtot2times1.4400_q0.8500_id2poles.dat,132156,0.85
